44.752,51.25,50,2.26,0,211.56,0,36.295,21.846,0.0182
44.768,51.25,50,2.26,0,211.56,0,36.295,21.846,0.0173
44.782,51.25,50,2.26,0,211.55,0,36.304,21.872,0.0175
44.801,51.25,50,2.26,0,211.55,0,36.304,21.828,0.0174
44.819,51.25,50,2.26,0,211.55,0,36.304,21.854,0.017
44.838,51.25,50,2.25,0,211.55,0,36.304,21.872,0.0175
44.852,51.25,50,2.25,0,211.56,5.332,36.292,21.863,0.0177
44.868,51.188,50,2.25,-3.9334,211.57,5.332,36.22,21.854,0.0173
44.883,51.188,50,2.25,0,211.57,0,36.22,21.863,0.0198
44.9,51.125,50,2.24,-3.6725,211.58,0,36.15,21.846,0.0175
44.918,51.125,50,2.24,0,211.57,-5.332,36.16,21.854,0.0286
44.934,51.062,50,2.25,-3.9753,211.55,0,36.117,21.837,0.0177
44.95,51.062,50,2.25,0,211.54,-5.332,36.127,21.846,0.0192
44.967,51.062,50,2.24,0,211.54,0,36.124,21.846,0.0181
44.981,51.062,50,2.24,0,211.54,0,36.124,21.846,0.0159
45,51.062,50,2.24,0,211.54,0,36.127,21.846,0.0172
45.017,51.062,50,2.23,0,211.54,0,36.127,21.837,0.0172
45.031,51,50,2.23,-4.3061,211.54,0,36.064,21.854,0.0172
45.052,50.938,50,2.23,-2.9709,211.54,0,36.002,21.863,0.0201
45.068,50.938,50,2.23,0,211.54,0,35.999,21.854,0.0178
45.082,50.875,50,2.22,-4.3101,211.53,0,35.947,21.872,0.0192
45.101,50.875,50,2.23,0,211.57,5.332,35.907,21.863,0.0303
45.116,50.812,50,2.23,-3.9713,211.6,-15.996,35.818,21.846,0.0174
45.131,50.75,50,2.23,-4.2014,211.51,-5.332,35.841,21.863,0.018
45.151,50.625,50,2.23,-6.4058,211.43,-5.332,35.795,21.846,0.0177
45.168,50.562,50,2.22,-3.678,211.33,-10.664,35.839,21.846,0.0169
45.182,50.375,50,2.22,-12.933,211.25,-21.328,35.73,21.89,0.0213
45.199,50.25,50,2.22,-7.2967,211.21,26.66,35.643,21.872,0.0229
45.218,50.188,50,2.22,-3.4268,211.18,-5.332,35.609,21.863,0.0544
45.232,50.062,50,2.21,-8.5447,211.15,-5.332,35.514,21.846,0.025
45.251,49.938,50,2.22,-6.8481,211.09,31.992,35.447,21.863,0.0202
45.268,49.812,50,2.22,-7.3004,211.01,-5.332,35.41,21.863,0.0308
45.282,49.625,50,2.22,-12.937,210.93,-5.332,35.301,21.846,0.0233
45.299,49.312,50,2.21,-18.105,210.9,85.312,35.021,21.854,0.0235
45.318,49.125,50,2.21,-10.206,210.89,37.324,34.841,21.846,0.1112
45.333,48.75,50,2.21,-25.431,210.92,26.66,34.435,21.846,0.029
45.351,48.438,50,2.22,-17.123,210.95,202.62,34.089,21.854,0.0353
45.368,48.25,50,2.21,-11.029,211,63.984,33.859,21.846,0.1104
45.382,47.875,50,2.21,-25.848,211.14,58.652,33.343,21.828,0.0365
45.4,47.562,50,2.21,-18.109,211.3,133.3,32.862,21.881,0.0447
45.418,47.375,50,2.21,-10.28,211.49,47.988,32.494,21.846,0.1224
45.432,47,50,2.21,-25.867,211.71,63.984,31.895,21.854,0.0427
45.449,46.688,50,2.2,-18.226,211.89,117.3,31.398,21.863,0.0456
45.469,46.5,50,2.2,-9.5561,212.05,63.984,31.053,21.881,0.1288
45.484,46,50,2.21,-34.224,212.23,5.332,30.378,21.837,0.1081
45.5,45.5,50,2.21,-31.227,212.36,95.977,29.74,21.854,0.0515
45.518,45.188,50,2.22,-17.016,212.47,-5.332,29.322,21.846,0.192
45.533,44.5,50,2.22,-46.608,212.58,69.316,28.527,21.854,0.055
45.55,43.812,50,2.21,-40.127,212.7,42.656,27.722,21.854,0.1284
45.569,43.438,50,2.23,-19.918,212.79,37.324,27.248,21.837,0.091
45.583,42.688,50,2.23,-51.146,213,69.316,26.294,21.828,0.0687
45.601,41.938,50,2.24,-43.79,213.28,90.644,25.261,21.863,0.1031
45.618,41.5,50,3.25,-25.723,213.6,-15.996,24.501,21.846,0.2386
45.634,40.75,50,2.25,-46.918,214.02,42.656,23.332,21.863,0.1102
45.649,40.375,50,2.27,-23.776,214.54,5.332,22.44,21.863,0.2214
45.664,39.688,50,2.27,-47.458,215.14,79.98,21.149,21.872,0.2441
45.68,39.188,50,2.3,-31.727,216.35,538.53,19.446,21.828,0.1116
45.701,38.812,50,2.31,-17.762,217.78,442.56,17.633,21.846,0.2448
45.718,38.75,50,2.31,-3.6498,219.07,431.89,16.28,21.828,0.254
45.734,38.875,50,2.37,7.9326,220.81,447.89,14.668,21.819,0.1328
45.749,39.188,50,2.37,19.648,222.74,533.2,13.053,21.828,0.135
45.768,39.438,50,2.42,13.331,224.43,549.2,11.616,21.846,0.0258
45.784,40,50,4.44,35.532,226.65,501.21,9.9531,21.854,0.1177
45.8,40.562,50,2.44,35.684,229.02,431.89,8.1426,21.846,0.0999
45.818,40.875,50,2.51,17.135,231,762.48,6.4836,21.828,0.1084
45.832,41.5,50,2.51,45.809,233.66,682.5,4.4451,21.828,0.1279
45.85,42.062,50,2.57,30.839,236.31,623.85,2.3586,21.837,0.1233
45.869,42.312,50,2.61,13.384,238.65,677.17,0.2661,21.863,0.0062
45.884,42.812,50,2.61,31.623,241.16,703.83,-1.7461,21.846,0.0815
45.901,43.312,50,2.69,29.375,243.88,703.83,-3.9597,21.863,0.1141
45.917,43.625,50,2.69,19.852,245.99,853.12,-5.7566,21.837,0.0953
45.932,44.25,50,2.77,41.95,249.26,805.13,-8.4019,21.828,0.1272
45.95,44.938,50,2.81,37.719,252.44,826.46,-10.898,21.837,0.1365
45.969,45.312,50,2.82,20.426,255.08,767.81,-13.166,21.837,0.0651
45.984,46.062,50,2.91,50.524,257.84,554.53,-15.177,21.828,0.0841
46.002,46.688,50,2.92,34.389,260.11,458.55,-16.821,21.854,0.0799
46.018,47,50,3.01,19.511,261.87,682.5,-18.268,21.837,0.0101
46.032,47.5,50,3.05,34.212,264.62,602.52,-20.514,21.846,0.105
